realization_id,age_ka_bp__S1_01,age_ka_bp__S1_02,age_ka_bp__S1_03,age_ka_bp__S1_04,age_ka_bp__S1_05,age_ka_bp__S1_06,age_ka_bp__S1_07,age_ka_bp__S1_08,age_ka_bp__S1_09,age_ka_bp__S1_10,age_ka_bp__S1_11,age_ka_bp__S1_12,age_ka_bp__S1_13,age_ka_bp__S1_14,age_ka_bp__S1_15,age_ka_bp__S1_16,age_ka_bp__S1_17,age_ka_bp__S1_18,age_ka_bp__S1_19,age_ka_bp__S1_20,age_ka_bp__S1_21,age_ka_bp__S1_22,age_ka_bp__S1_23,age_ka_bp__S1_24,age_ka_bp__S1_25,age_ka_bp__S1_26,age_ka_bp__S1_27,age_ka_bp__S1_28,age_ka_bp__S1_29,age_ka_bp__S1_30,age_ka_bp__S1_31,age_ka_bp__S1_32,age_ka_bp__S1_33,age_ka_bp__S1_34,age_ka_bp__S1_35,age_ka_bp__S1_36,age_ka_bp__S1_37,age_ka_bp__S1_38,age_ka_bp__S1_39,age_ka_bp__S1_40,age_ka_bp__S1_41,age_ka_bp__S1_42,age_ka_bp__S1_43,age_ka_bp__S1_44,age_ka_bp__S1_45,age_ka_bp__S1_46,age_ka_bp__S1_47,age_ka_bp__S1_48,age_ka_bp__S1_49,age_ka_bp__S1_50,age_ka_bp__S1_51,age_ka_bp__S1_52,age_ka_bp__S1_53,age_ka_bp__S1_54,age_ka_bp__S1_55,age_ka_bp__S1_56,age_ka_bp__S1_57,age_ka_bp__S1_58,age_ka_bp__S1_59,age_ka_bp__S1_60,age_ka_bp__AUX_400
Barker_MC_01391,11.378638312576676,12.657687622301154,14.736322879905364,16.833726721712186,23.735433445654991,28.397181100987034,29.534307403851312,33.081629466810682,33.781726154678793,35.345617304298763,37.776943997250527,39.431337846792601,40.939413438038272,44.179017199486807,47.359686728329486,55.971524879520828,58.784817560527884,71.587492594559066,72.828337179853918,76.625259713569775,83.554224649493477,86.801579644685162,89.984854842907097,99.13261891562378,106.64763199379388,109.29052441509239,110.50038398446718,128.71228929118263,134.77862197476793,139.02089293187265,159.45445730834879,163.77733824607725,165.85816634957499,169.41678614207714,174.01603544970942,176.03276326533771,177.98908184004068,178.08881475247799,188.57513528326061,190.4516978574668,199.31064526998637,202.82401550535553,216.25817766764865,226.30072474676533,228.49209396860198,243.1309827903238,246.63855166015236,248.95073567624576,252.03594309349145,259.59551196852965,263.28145737628876,318.34782446295492,336.74698445989412,345.32537620587811,350.96277926496066,351.57250812736442,365.8934783633415,369.85356585585623,372.26812528728379,377.17995733703634,400.6872986984722
Barker_MC_01392,11.280194813974395,12.598060030001507,14.473293200855068,17.419397256484611,23.721228168316937,28.368026264012681,29.715311644653728,32.911597920200137,34.050298244994678,36.036094688832897,37.60004527965917,39.295911943812641,42.064179259321087,43.672079258060307,47.28649879136313,55.380071250641421,58.825326304922548,71.818790783316643,73.387681969705241,76.436255141830912,84.728725466577771,87.2070192823562,90.790357025836713,100.78321460042119,107.00457320568748,109.52702867675566,111.34438575535823,129.34941346971789,136.11634114194601,138.12961111359763,161.48781791419452,163.41459678466302,166.24683303562142,171.15836795855139,172.5927679049214,174.81181159449801,178.96807035301347,179.15795567550987,191.02236825691782,193.72293620369993,198.23770186382507,201.40118311671119,218.40266878531804,225.9144112188489,227.93012186008031,242.20184093849628,246.76500527318032,248.08054756673687,251.74438476985225,259.9804734555579,262.78889166365911,317.62025126341848,334.46228506084151,341.17703658231699,349.70771478263555,351.92651420377649,366.76222859029417,369.48186360340253,372.76578890286419,378.29431189484075,400.53188515272893
Barker_MC_01393,11.222595455967635,12.571447365798404,14.604709073577096,16.941905739090711,23.410991826040782,27.679721569339005,29.837919330795941,33.277627370030203,33.486771622031597,36.056460156047429,37.216294295215441,39.823039465218429,41.640727203340255,44.278817730172584,47.843848037485884,55.755176811690212,59.570763255241225,71.63288715964805,72.450323643887799,77.020054806623321,84.815673998858315,87.154219868270317,90.257895874624509,99.409193267598354,106.21971258631872,110.64828167254714,111.26051301645484,129.32957037761105,136.5592867103276,140.48062442653989,159.36608303158988,164.30519580120719,164.53524740822556,168.74276836497256,172.83516819957842,176.58111764740073,177.91702783647511,178.97444810265165,187.90886805899086,189.18141856081459,197.88175809022306,201.34571235694901,216.52800917447345,226.56634058623644,228.84463879661396,241.70289207562433,246.46869856765147,249.77510085156834,252.22614046857316,258.45009495122332,262.60355562638671,316.9405399413717,335.53750594131986,342.08643260002526,350.28218660796711,351.60304437989191,367.42721909901394,369.42991900592068,373.57349154050178,377.99911657734202,399.11474604103898
Barker_MC_01394,11.478478775286126,12.677638469823155,14.841415970551667,17.43426095792967,23.943258492425539,28.398675639963848,29.824115273209284,32.88457243787871,34.098868918186703,36.006627226228076,37.054111771708378,40.020321267367692,41.79777179753561,44.154252676317931,47.979260289710453,55.599977933613921,59.418349192691593,71.564393081308125,72.543197961750579,76.2708511876166,83.412934342671392,88.009772382542891,89.98091024532404,99.723572509304915,106.34066153813076,110.09478934157966,111.14818896727974,129.14118171049256,135.77123017171641,138.61400908322301,161.29634930936666,164.63382437433714,165.66388279598763,169.09122188353805,171.47844302094575,177.58684798868509,178.03873294364999,179.95774784751421,190.25639195536513,190.63349715079008,198.32969834986307,201.91616220957309,215.95004807113293,228.37491955571053,228.81373694192672,242.65977482031226,247.1790847806289,250.16936584977466,251.40108094887202,258.55311979793493,264.15314900601459,317.80754586467953,334.85569796569746,345.16141276948912,349.97258333422218,350.88329427851073,366.55574034136475,368.74448535850951,371.63995749333276,377.86576546298465,399.65905356324475
Barker_MC_01395,11.493158601762904,12.948744580311045,14.760668490225124,16.684031850643866,24.218620171030608,28.188525902012103,29.702213078649638,32.554125268463849,33.498459840677981,34.952351643930378,37.046968526173927,40.064952702653891,41.773906979584339,43.539304726989371,47.254203120894346,55.709924717162529,59.915853794544468,71.45964856058086,73.339434313495246,77.456579272161804,83.880111299983,87.440578366115716,90.71792051312876,100.05140782089676,106.483768271503,108.43973137109505,112.53289745744792,130.70014967089026,134.93772207829431,138.47727610803005,160.29755812480209,163.6799694095869,166.36294077708186,168.69564962814943,173.77869305793465,175.89470552449413,178.04533130790787,178.6854704581221,186.99017435426978,193.33827017391164,198.43888993826292,201.45894233121629,216.54060353558953,226.79781592772792,227.93650229134548,243.19940027657498,246.99704380624988,248.8488192803201,251.71137463052784,260.42831853242831,265.72683686541001,318.01315756019682,336.62255892944239,342.77675477598859,350.11173942145308,351.26982983239162,367.44367288337952,369.12084589874087,371.79106801898973,378.10135854648485,398.81848138645358
Barker_MC_01396,11.223626254775048,12.89611143959571,14.72289422661513,17.532989848706929,23.541655835280913,27.947087437165063,30.156384482030273,33.171096703422492,34.530846801717637,35.896342377511836,37.589049234520957,39.443046557348453,41.959025706642848,43.070930562526662,47.710879466579193,56.044636763796866,59.142464038651887,71.831021075366095,73.3109668177636,76.534582237302544,84.092906357334243,87.848085947272523,90.616022733143524,99.066288671287012,105.92041834580016,109.59599069884287,110.87599765524725,130.93132425755059,136.67700841496375,138.39260112755809,161.8670050517776,164.51967647955564,165.92010512048813,169.57045578307714,174.21868938872862,177.57013150332972,177.63542239133847,178.08344680040068,192.28065150226132,193.78898140201755,198.66296697720119,201.55023727095815,216.41801209171982,228.10685270322685,228.70374276898491,242.87310746536284,247.75699025680476,248.29552042301597,252.087332806907,260.57714659141823,264.14337908919498,317.91779904480103,335.64809621081059,340.49150032824099,350.19751351755519,351.43696106387017,365.81691301671475,369.2097171222714,372.9274012095409,378.67873618313774,399.28587911830317
Barker_MC_01397,11.384676101608514,12.57940934549069,14.802442944654144,17.404278135081579,23.422393223462546,27.636271563571576,30.159638501152848,33.017293485543497,34.394274080805658,35.653714055698991,37.090144438723854,39.532461388454905,40.966397445057567,43.841219403143398,48.048277787821362,55.499481224352479,58.862102437850304,71.857657803164614,73.207597556394063,77.481839603174976,82.733369211394802,86.958591671746987,90.329269036231693,100.34478918321433,106.67324435186819,110.44710469717289,112.66283229083727,128.67644747966867,136.33913108031905,139.18446648372566,161.11874614075657,164.00574187295064,164.56520007078873,169.41746590559006,172.99745841613475,175.23869345209312,176.59241962186908,178.52455693375109,190.01271976424968,192.14912235057938,197.24893535957142,201.71436945129082,215.18867994310577,225.41416936645851,229.27060468985354,242.98749394069694,246.95786728247867,248.48504625978404,252.06424606691579,259.23645086631984,265.81494722890716,318.50245672026062,334.69758949086446,341.09274733016639,350.60038954733267,352.28587949096158,365.98498673498233,369.27336684444299,371.89692178004833,377.77566603461895,398.8237951552033
Barker_MC_01398,11.290408519460341,12.765918867586693,14.793213864266647,17.320142292035378,24.052659668901065,28.164033886564635,30.057523443428352,32.588514517008882,34.477231110315685,35.059787962734582,36.975959409354964,39.012563359182735,42.240509553245047,43.201579676608233,47.986597709977161,55.660279561515189,58.729319848915139,71.859374514437235,72.607195150072684,76.179292153334032,83.056988644343832,87.081066451025379,91.305538871195026,99.263571444932566,106.75573542135194,108.7003055023103,110.98386424942846,129.49172528790322,135.78836141240808,139.91338950355131,162.05624409706664,162.91352003365432,166.3771419075278,168.44788826828562,173.31963394312874,177.90306613848287,177.99514709177794,179.17784155866519,188.60720036559212,194.14541927762465,196.99659257200113,200.81576798750243,218.00533314691151,228.13294904156982,229.12710338405964,243.10229967399934,247.019736171923,248.19033261505766,251.38764894142491,260.31119525272112,265.72416606364322,317.84211365931873,335.70386268494707,340.67802153604885,351.02490918982392,351.91065674702094,366.52302662118228,368.78479417060061,373.55044582999375,378.08698523416172,400.70473407080698
Barker_MC_01399,11.33866481024045,12.800383285880883,14.537852471609799,17.116710552482367,23.894234922329503,28.067309685919021,30.237606513801172,33.028947100715129,33.746480898583449,35.216833162551588,37.357899442806357,38.7861647381918,41.237397266159284,43.811338647351128,47.447481415485989,55.978610122449702,59.685872418750598,71.396927160984205,73.283278534418258,76.656790018562518,82.894822785405907,87.715355543300703,90.780796847347133,100.85452283546311,105.8002608773447,109.54740877026508,112.01269984953048,129.58662736308392,137.0433834801596,139.59130169906797,160.80268304584845,163.2826723909339,165.35392065505295,168.76914793510747,174.11075628279028,176.40140062276654,178.47898138492155,179.62700256564196,188.92103443698349,191.71179568538352,198.86821128956342,201.23474687645373,219.03927028775044,226.97320423524937,229.03103886963976,241.89664665277317,247.72036951984899,247.93534658409803,251.51419710356811,259.08386041103495,263.46178566489078,317.37852058477898,338.29235749794032,345.40658355654216,350.05545801102119,350.74072093299583,365.97602539436554,369.79438612833616,373.47646352193459,378.76987401775756,400.94982589937393
Barker_MC_01400,11.373711862513105,12.7675717323705,14.413732460406735,17.343213450959087,23.720377874810591,28.406394745891056,30.081572692502125,32.772047255832327,34.040398013036771,35.664244432390099,36.781893231071813,39.26064586520809,42.078925700357367,43.462333283466904,47.39390843974347,55.116406189396642,59.212389978594999,71.492628888639828,73.414097929944646,76.947747694298826,83.646746215209802,87.956639092765315,91.031044312359285,99.615497606935307,106.57913566135085,108.7314461146707,111.346933436093,129.68270418607551,137.09555270401347,137.58071459610548,159.37860934810536,164.49444939425092,164.570641778799,170.09561167546536,174.39872600224217,176.294681826756,176.65548992328954,178.78948920785976,188.84822811267651,193.23122963560991,199.40234472070637,200.14094880592205,215.20005362500197,228.15277536613328,228.59874272611941,242.60827937534981,246.30337498679972,249.20322236215281,251.61646053406989,257.96186445912537,265.96336301029578,317.68605122682203,336.4668725836857,342.70872241888259,349.80477128204296,351.35169582885055,366.9391601138683,369.36052097786256,371.79339565434282,378.17437380444284,399.44633351437062
Barker_MC_01401,11.475025340429804,12.783542458088588,14.532154940576214,17.155685726583492,23.564444748894395,28.078905212106999,30.111577922489538,32.919706270871771,33.252398554589881,35.020049548097369,37.594536678080622,39.701973441125581,41.272262716869378,43.950246722490817,47.214274393214026,56.061404683721889,59.490413399385332,71.305121078022424,73.007020294228269,76.922511312338614,83.497859522062399,87.102454823305777,90.786221281080572,100.31284471033473,106.24179019711866,109.82734581652819,110.57389737405396,129.4240889122062,136.14548450093042,140.1073985650886,159.28086558872857,162.67104368449455,166.56243768491603,170.9883210691377,173.13410715289916,174.77675053890391,176.63930192669565,179.17962043952792,189.73283482942443,192.35396997401952,198.29585672760766,200.88605956558905,218.28849071422778,227.05291382192314,228.33113609001975,243.13529457863109,246.71960336259244,248.13080438876116,251.85250307285045,260.10407299105191,265.8722456824699,316.98580637969496,335.94967147962927,344.14403392432916,349.59751956641196,352.26386783440233,366.52233761293394,370.38397109670171,372.70020428179441,378.42845012706465,400.9225435152506
Barker_MC_01402,11.424797510054113,12.933066009964669,14.516206688332549,17.560481821411308,23.447154576896736,28.201999879252902,29.593270546411663,33.132701304128595,34.323970321916754,35.33408199166135,37.921853094025778,39.268295428743748,41.475254940656953,43.861909290200572,47.260971930434742,55.631891285908843,59.390382086440702,71.669110011921759,73.242311798304073,77.416751580949636,82.779374239298718,87.869804718593784,90.562261072693559,99.674982457295158,105.61127495031901,108.9292314050638,112.4104221793379,128.64104460594623,136.10553559811024,139.58452867801628,161.39463904086006,164.19634451637444,164.24943652820343,171.00472003777156,172.02473588457462,177.43471437625109,178.87670831821296,180.12882261496389,190.46207125549449,193.70459020582854,201.18553904877254,201.58124359622144,215.52761382259993,226.62193542738308,228.84547314824871,242.84430575628716,247.55498741564972,249.38869089860583,252.03444242429927,259.44968543904201,263.32692578470966,317.72159206061224,335.70917227673306,341.28424720067244,349.46657661099442,351.61873294195942,366.96817523877866,369.76099639006026,371.73575339097863,378.48009029382081,400.80442011109028
Barker_MC_01403,11.345418460472571,12.566881420306553,14.785968580914655,17.54257315132903,24.216143455133235,27.60991290028532,29.92170666604855,33.054809302334519,33.528251931111129,35.564724086617687,37.05937270985288,40.19772245361905,41.381146584156504,43.358420849386469,46.995707839364073,55.865951616568474,59.174046957242972,71.294382494247472,73.45638620328026,76.787018124074564,84.209884743183636,87.045304146709526,90.550286700721344,98.572282195018062,105.55549218352486,109.34406321599576,110.39591477329652,129.08035634434194,136.73287963583866,138.64710105778752,160.54860289208304,163.67209744630654,164.59174190169938,170.66500298855075,171.95505034475994,175.08837529306666,176.64911451770973,180.16187679700894,189.69501992722414,191.69890884968464,197.24554784303245,202.52858140208869,219.14045988155749,228.30822086805017,228.41930059505978,242.07486966033218,247.31345679877219,249.4384974187175,252.19696091617757,260.3475278266082,265.38754165644929,317.7580802765832,337.62419268810527,345.63587123201847,350.92734233359261,351.55164126245126,366.09834428007696,370.04316683295229,372.88519395276563,378.31200678074316,399.74676773453808
