realization_id,age_ka_bp__GS-1,age_ka_bp__GI-1,age_ka_bp__GS-2.1,age_ka_bp__GI-2.1,age_ka_bp__GS-2.2,age_ka_bp__GI-2.2,age_ka_bp__GS-3,age_ka_bp__GI-3,age_ka_bp__GS-4,age_ka_bp__GI-4,age_ka_bp__GS-5.1,age_ka_bp__GI-5.1,age_ka_bp__GS-5.2,age_ka_bp__GI-5.2,age_ka_bp__GS-6,age_ka_bp__GI-6,age_ka_bp__GS-7,age_ka_bp__GI-7,age_ka_bp__GS-8,age_ka_bp__GI-8,age_ka_bp__GS-9,age_ka_bp__GI-9,age_ka_bp__GS-10,age_ka_bp__GI-10,age_ka_bp__GS-11,age_ka_bp__GI-11,age_ka_bp__GS-12,age_ka_bp__GI-12,age_ka_bp__GS-13,age_ka_bp__GI-13,age_ka_bp__GS-14,age_ka_bp__GI-14,age_ka_bp__GS-15.1,age_ka_bp__GI-15.1,age_ka_bp__GS-15.2,age_ka_bp__GI-15.2,age_ka_bp__GS-16.1,age_ka_bp__GI-16.1,age_ka_bp__GS-16.2,age_ka_bp__GI-16.2,age_ka_bp__GS-17.1,age_ka_bp__GI-17.1,age_ka_bp__GS-17.2,age_ka_bp__GI-17.2,age_ka_bp__GS-18,age_ka_bp__GI-18,age_ka_bp__GS-19.1,age_ka_bp__GI-19.1,age_ka_bp__GS-19.2,age_ka_bp__GI-19.2,age_ka_bp__GS-20,age_ka_bp__GI-20,age_ka_bp__GS-21.1,age_ka_bp__GI-21.1,age_ka_bp__GS-21.2,age_ka_bp__GI-21.2,age_ka_bp__GS-22,age_ka_bp__GI-22,age_ka_bp__GS-23.1,age_ka_bp__GI-23.1,age_ka_bp__GS-23.2,age_ka_bp__GI-23.2,age_ka_bp__GS-24.1,age_ka_bp__GI-24.1,age_ka_bp__GS-24.2,age_ka_bp__GI-24.2,age_ka_bp__GS-25,age_ka_bp__GI-25,age_ka_bp__GS-26
NGRIP_04472,12.883671,14.711610,22.926686,23.013576,23.240572,23.363265,27.615887,27.907420,28.719340,29.014176,30.639215,30.907876,31.861274,32.246200,32.952536,33.315696,34.206584,34.765375,35.730577,37.134863,38.623258,38.837636,39.499567,40.094309,40.859045,41.977907,42.904820,45.415546,46.913047,47.757081,48.054167,53.044180,53.781245,53.932354,54.251695,54.672397,55.257920,56.693506,56.828628,56.945529,57.224759,57.699484,57.885817,58.061571,62.312757,62.648884,68.204716,68.473619,69.221269,70.758577,72.200832,74.032388,75.121463,81.435921,81.594416,81.710668,83.888387,86.063765,86.225632,100.504078,100.812019,100.988595,101.915523,103.370464,103.518164,105.066213,107.742525,112.973533,117.169337
NGRIP_04473,12.857736,14.665666,23.070932,23.138804,23.348431,23.489413,27.797169,28.053211,28.901959,29.213149,30.926862,31.093453,32.256715,32.647357,33.499768,33.788240,34.828684,35.390746,36.428339,37.927748,39.575681,39.768452,40.510209,41.131328,41.880569,43.072839,44.074994,46.627323,48.038313,49.055948,49.360677,54.105168,54.770407,54.872983,55.286483,55.698323,56.380172,57.922523,58.053071,58.154712,58.424042,58.916775,59.166770,59.306213,63.806922,64.017851,69.964144,70.171684,71.207765,72.864588,74.639072,76.656547,77.623369,83.325188,83.514054,83.619150,86.913144,90.119054,90.250036,102.128931,102.427016,102.563026,103.363101,104.748951,104.897860,106.329029,108.923234,114.444418,118.946723
NGRIP_04474,12.838088,14.620005,22.975248,23.121390,23.335528,23.470428,27.741100,27.945463,28.759370,29.058893,30.607310,30.989707,32.001624,32.338121,33.142574,33.502194,34.357012,35.045909,35.998171,37.569219,39.067013,39.343130,40.010924,40.666879,41.428728,42.429817,43.372083,45.732814,47.180356,47.956559,48.104222,52.157762,52.748116,52.818716,53.223880,53.627314,54.439137,56.020922,56.097060,56.253002,56.461231,57.059242,57.273096,57.456590,62.274032,62.556148,67.294775,67.439518,68.059048,70.101637,71.827596,74.103813,75.222898,82.327873,82.512662,82.661316,85.819837,88.738344,88.801183,100.663704,101.019194,101.151993,101.984202,102.969680,103.163327,104.164568,106.018422,109.924104,114.128157
NGRIP_04475,12.834531,14.621830,22.862837,22.976524,23.203336,23.349677,27.691298,27.943647,28.809461,29.162473,30.904667,31.180761,32.303466,32.715531,33.467389,33.925447,34.914455,35.647839,36.800476,38.461962,40.171286,40.414269,40.984707,41.436541,42.082171,42.950092,43.757276,46.039517,47.470011,48.234596,48.412842,54.060427,54.868782,55.011023,55.451194,55.866468,56.511758,58.283335,58.391595,58.510031,58.818622,59.397394,59.665273,59.789740,64.410133,64.662954,69.531657,69.715486,70.284421,72.843143,74.970601,77.629637,79.050772,86.161227,86.320722,86.411960,89.464081,92.373590,92.515216,109.066291,109.463129,109.631223,110.583095,111.741489,111.862045,113.118748,115.341721,119.705582,123.516116
NGRIP_04476,12.879973,14.675015,23.398112,23.499945,23.731064,23.867631,28.403304,28.688787,29.544941,29.899653,31.648460,31.905930,33.164193,33.627648,34.479461,34.882651,35.832834,36.678379,37.702373,39.444266,41.143060,41.424130,42.152735,42.846969,43.654751,44.988193,46.009626,48.761483,50.264136,51.203197,51.626171,55.103075,55.623535,55.723415,56.202604,56.634133,57.502437,59.142373,59.324688,59.482378,59.805176,60.345652,60.579844,60.729598,65.166990,65.393371,70.990614,71.245770,72.177711,73.992433,75.748367,78.141228,79.528881,86.864966,87.080600,87.181489,90.043729,92.860159,92.956994,107.041001,107.399375,107.514669,108.493624,110.208952,110.350709,112.239423,115.021466,119.711129,123.617771
NGRIP_04477,12.751220,14.520699,22.983774,23.105261,23.314274,23.439116,27.795943,28.042260,28.907394,29.194994,30.920433,31.172309,32.498260,32.910573,33.756211,34.192756,35.257889,35.908434,36.805598,38.296812,39.816993,40.006834,40.757805,41.322736,42.139881,43.239389,44.223956,46.707243,48.356731,49.180065,49.746225,54.391956,55.142260,55.246004,55.626835,55.988644,56.648659,58.043252,58.122505,58.223359,58.504484,58.953121,59.191194,59.308144,63.165183,63.435860,68.470146,68.690361,69.574990,71.264326,72.845564,75.138605,76.502939,83.548763,83.773070,83.857881,86.939098,90.030877,90.222601,103.120120,103.426823,103.536725,104.367645,105.427404,105.466294,106.591529,108.590000,112.905565,116.237040
NGRIP_04478,12.767214,14.535029,22.683495,22.781910,23.028586,23.096442,27.457067,27.791103,28.634171,28.932141,30.577727,30.879234,32.046559,32.574464,33.309481,33.730749,34.773443,35.496043,36.607200,38.210977,39.871844,40.184633,40.869749,41.568292,42.312826,43.479384,44.406104,47.121830,48.845891,49.656101,49.995029,54.882112,55.604613,55.720067,56.176221,56.595360,57.315016,58.909979,59.065181,59.202596,59.415310,60.012898,60.269063,60.372207,64.618544,64.857964,70.572612,70.753361,71.395476,73.249461,74.841167,77.164314,78.656819,85.140455,85.362120,85.394445,87.361466,89.110647,89.276692,101.240505,101.557973,101.639059,102.557486,103.993764,104.157115,105.683762,108.186781,112.752207,115.682378
NGRIP_04479,12.907459,14.719617,22.717152,22.844069,23.020510,23.146504,27.473571,27.618577,28.503721,28.783681,30.564000,30.868936,32.058778,32.661645,33.497446,33.960426,35.090259,35.819589,37.120373,38.890440,40.769447,41.074342,41.659801,42.290858,43.005904,44.038837,44.896461,47.506862,49.191161,49.982244,50.439142,54.237652,54.838781,54.941443,55.296878,55.716390,56.362442,57.887782,58.032981,58.185181,58.454964,58.938476,59.136657,59.275943,63.986894,64.281704,70.494774,70.685880,71.602557,73.257738,74.797922,76.933708,78.254929,85.438312,85.653514,85.792565,87.930929,89.909953,89.976751,103.745968,104.020468,104.191323,105.081195,106.495855,106.657371,108.094954,110.536589,114.983428,118.684413
NGRIP_04480,12.839093,14.606956,22.844694,22.933801,23.139526,23.275370,27.211124,27.430844,28.201146,28.440294,30.240238,30.446341,31.953510,32.424401,33.411198,33.940183,35.075674,36.002930,37.097551,38.976628,40.871921,41.190444,41.833900,42.647779,43.603767,44.805918,45.862280,48.527705,49.920762,50.892174,51.061150,56.517032,57.296226,57.418307,57.823083,58.258536,58.974461,60.534729,60.638060,60.760402,61.000002,61.553232,61.760330,61.923899,66.650591,66.921335,71.862448,72.047925,72.814966,74.820119,76.690943,79.054212,80.428115,87.097565,87.281258,87.390672,90.311678,93.097635,93.114419,107.294729,107.587795,107.764357,108.642275,109.858899,110.004145,111.301959,113.663719,119.315061,123.457519
NGRIP_04481,12.774908,14.517722,22.549941,22.618451,22.813860,22.907578,27.101121,27.377367,28.259587,28.497120,30.329797,30.477139,31.725761,32.153519,32.984723,33.395837,34.390137,35.126451,36.308413,38.052210,39.863356,40.117526,40.899410,41.557706,42.388863,43.564276,44.611664,47.348564,48.947530,49.919848,50.248944,54.745493,55.420861,55.519154,55.991647,56.395761,57.227233,58.985620,59.097756,59.178628,59.555882,60.139295,60.357197,60.520906,64.732704,64.988702,70.280988,70.531490,71.184065,73.199421,74.912372,77.230383,78.549161,85.804399,86.018208,86.096540,88.377383,90.525736,90.601706,104.690393,105.071851,105.148601,106.164929,107.506338,107.683834,109.175233,111.622727,116.285406,120.669879
NGRIP_04482,12.931733,14.731313,23.074840,23.224174,23.397676,23.540033,27.676976,28.009085,28.865691,29.146457,30.975347,31.141647,32.360889,32.777503,33.729785,34.061128,35.064752,35.736708,36.728944,38.178639,39.882221,39.968598,40.551512,41.067177,41.877780,42.744907,43.583402,46.562665,48.386697,49.608669,49.907042,54.592297,55.246609,55.322515,55.746808,56.189468,56.916351,58.530417,58.611384,58.735449,59.124667,59.572718,59.807584,59.961506,63.715785,63.923857,69.298098,69.504875,70.107700,72.457511,74.406788,76.591352,77.782015,84.274080,84.405900,84.561939,87.398507,90.086821,90.232937,104.365896,104.699640,104.781725,105.623035,106.727842,106.935931,108.080595,110.079516,114.027840,117.803896
NGRIP_04483,12.978537,14.837531,22.864006,22.966164,23.193087,23.316977,27.806271,28.018228,28.926380,29.290996,30.954505,31.095943,32.185590,32.679851,33.454020,33.744512,34.630938,35.316485,36.468874,38.092374,39.799047,40.088229,40.697007,41.219367,42.030151,42.925218,43.750040,46.522846,48.238387,49.256029,49.540692,54.128943,54.784015,54.862981,55.257597,55.590697,56.235406,57.674176,57.828067,57.873312,58.146603,58.638913,58.847771,58.978622,63.445457,63.654775,68.264770,68.468866,68.950495,71.053375,72.714484,74.959582,76.066142,82.206846,82.370083,82.470740,85.107619,87.537345,87.608602,101.389070,101.744898,101.946502,102.941879,104.452182,104.568444,106.226053,108.684404,112.695843,116.811507
NGRIP_04484,12.837247,14.590101,22.686520,22.822566,23.015282,23.147196,27.370099,27.604667,28.468300,28.748168,30.491291,30.753701,31.941906,32.313790,33.124024,33.535356,34.415212,35.154539,36.151580,37.643442,39.166089,39.375898,39.999751,40.762127,41.597812,42.729062,43.739583,46.644961,48.323581,49.441659,49.755929,54.658122,55.339163,55.469489,55.898926,56.328251,57.027918,58.672338,58.825404,58.931076,59.311311,59.779988,60.038586,60.201593,63.953091,64.164247,68.432355,68.642275,69.151293,71.558934,73.507667,75.878526,77.042677,84.166128,84.375358,84.439037,86.658060,88.675596,88.789922,102.333482,102.614177,102.758134,103.638996,105.072586,105.226219,106.726561,109.323826,115.008015,118.401525
NGRIP_04485,12.921218,14.761488,22.324053,22.448378,22.601108,22.727228,26.908176,27.062959,27.851990,28.203800,29.917763,30.109958,31.350294,31.745735,32.636568,32.962875,33.909279,34.823534,36.239127,38.215751,40.290178,40.686529,41.342788,42.130637,43.081539,44.257437,45.381992,47.746113,49.073603,49.817095,50.003529,55.003043,55.770878,55.885454,56.258161,56.565889,57.046036,58.504950,58.582729,58.688084,58.926442,59.386114,59.548807,59.609037,64.477178,64.742229,70.102503,70.337790,71.159853,72.993201,74.779669,77.007585,78.247728,84.953576,85.141969,85.205025,87.499687,89.664704,89.751465,103.914517,104.267537,104.424613,105.325948,106.559039,106.682745,107.921768,110.153114,114.333485,117.905839
NGRIP_04486,12.732845,14.496278,22.840639,22.965765,23.177223,23.284763,27.262580,27.578425,28.352837,28.648842,30.329006,30.700269,31.913153,32.487882,33.571520,33.845643,34.998253,35.727040,36.917295,38.757363,40.648986,40.881936,41.539647,42.241180,43.139142,44.244088,45.269840,47.770147,48.921879,50.048806,50.260454,55.562413,56.340693,56.422361,56.830722,57.326756,57.950787,59.748241,59.859712,59.992209,60.306604,60.871365,61.122610,61.267116,65.547934,65.798766,70.683475,70.830226,71.508610,73.235198,74.858316,76.817619,78.179166,85.216440,85.425028,85.497977,87.844973,90.170026,90.205381,103.475830,103.804429,103.952630,104.849068,106.081392,106.278370,107.633918,109.794013,113.780551,117.584935
NGRIP_04487,12.875319,14.648317,22.865377,23.011321,23.162207,23.244026,27.508970,27.809044,28.713112,29.002549,30.741552,31.019586,32.411764,32.875994,33.771179,34.217476,35.347316,36.023226,37.157902,38.690729,40.462260,40.598301,41.239995,41.876092,42.607346,43.688664,44.598735,47.310223,48.966166,50.022120,50.363104,54.758904,55.371860,55.536503,55.874436,56.269671,56.827388,58.389957,58.478864,58.603446,58.889626,59.342616,59.559996,59.722519,64.527675,64.839013,70.142419,70.383200,71.237897,73.224314,75.069010,77.559740,79.189822,85.912952,86.087040,86.144882,88.329861,90.260347,90.433506,103.788007,104.095236,104.186662,105.070490,106.315247,106.455300,107.783335,110.094051,114.945899,117.959967
NGRIP_04488,12.917023,14.748680,22.850993,22.968992,23.168564,23.272829,27.699419,27.906007,28.770084,29.056913,30.848506,31.088412,32.393502,32.772173,33.570136,34.026796,35.008295,35.869622,37.001601,38.887221,40.705005,40.942691,41.589858,42.273793,43.089476,44.132318,45.115389,47.755839,49.250624,50.245552,50.618898,55.099554,55.704634,55.847220,56.228370,56.599997,57.276947,58.848015,58.958937,59.085990,59.311095,59.885642,60.053968,60.238131,65.077570,65.354968,71.027868,71.144103,72.140392,73.927875,75.761238,78.008465,79.089548,86.973688,87.203954,87.321574,89.488416,91.499140,91.558703,105.199348,105.508328,105.660060,106.551212,108.206135,108.294502,109.893810,112.263362,115.516161,118.784441
NGRIP_04489,12.823078,14.569670,23.334893,23.460758,23.674675,23.765868,28.030741,28.294294,29.097698,29.380979,31.020500,31.371873,32.567134,33.076064,34.003161,34.376030,35.360215,36.152841,37.233185,38.926712,40.609502,40.849932,41.481206,42.107158,42.808324,43.896499,44.847040,46.957413,47.957828,48.826913,48.848102,53.101671,53.712005,53.805416,54.257454,54.691115,55.454824,56.998196,57.155778,57.289454,57.670267,58.108833,58.369711,58.536426,62.339611,62.579371,67.568295,67.877716,68.618167,70.297195,71.779328,74.171995,75.727581,82.236085,82.461222,82.544618,85.392433,87.810860,87.892036,100.842995,101.163104,101.271548,101.969280,103.001412,103.118842,104.128125,106.021783,110.097307,114.259975
NGRIP_04490,12.858720,14.641959,22.930433,23.065081,23.268050,23.385439,27.222113,27.438108,28.161555,28.424831,29.820879,30.021410,31.132601,31.569045,32.321636,32.617565,33.471985,34.226622,35.391163,37.050119,38.636214,39.050155,39.740346,40.517090,41.460357,42.639936,43.668218,46.169954,47.509172,48.277119,48.953127,52.818527,53.430303,53.515922,53.940104,54.298316,55.042392,56.591046,56.696808,56.802336,57.062809,57.600193,57.815215,57.960162,61.791247,61.998423,66.541628,66.836038,67.545318,69.843239,71.809850,74.214105,75.639546,82.507120,82.702105,82.798105,86.431886,89.729948,89.910901,104.835329,105.201091,105.394280,106.332433,107.795465,108.046689,109.520219,111.928338,115.489914,119.392128
NGRIP_04491,12.887852,14.701314,22.745758,22.851251,23.065351,23.208780,27.433887,27.718332,28.584978,28.955209,30.733428,30.952665,32.342773,32.788653,33.733290,34.163270,35.256020,36.037327,37.199875,38.752559,40.471521,40.664398,41.418882,42.132522,43.024135,44.171048,45.267257,47.704091,49.126611,49.886291,50.083521,54.601572,55.213950,55.351626,55.735936,56.147760,56.885237,58.499509,58.658149,58.816115,59.171426,59.662286,59.888798,60.073153,65.047169,65.383250,71.466556,71.725788,72.804854,74.882386,76.942899,79.432837,80.879889,87.729674,87.904049,87.979995,90.365332,92.641403,92.729134,106.026921,106.390442,106.460862,107.249286,108.516672,108.686599,109.919046,112.155079,116.309212,119.350775
NGRIP_04492,12.773584,14.556208,22.967466,23.077661,23.342112,23.399397,27.783556,27.999519,28.830123,29.089412,30.777502,30.944476,32.077005,32.529626,33.308625,33.682334,34.565600,35.276546,36.157846,37.561333,38.927980,39.221332,39.895268,40.509334,41.382390,42.371694,43.342050,45.860737,47.201028,48.119024,48.408842,53.053974,53.768612,53.841431,54.320572,54.712182,55.413141,57.043668,57.207531,57.303423,57.621551,58.172354,58.387044,58.521366,63.711236,64.076827,68.741339,68.926687,69.650493,71.257450,72.797294,75.217054,76.740233,84.481656,84.704271,84.761199,86.769128,88.560818,88.735662,102.334360,102.725325,102.822217,103.751754,104.828246,104.977848,106.213142,108.414866,113.960399,116.872138
NGRIP_04493,12.822895,14.590774,22.978586,23.070216,23.302825,23.440112,27.813766,27.959566,28.770201,29.064480,30.735040,30.987500,32.226239,32.707526,33.405230,33.947268,34.954653,35.730396,36.814791,38.437356,40.129777,40.384505,41.098259,41.684805,42.566919,43.652578,44.681318,47.523499,49.352825,50.320502,50.715540,56.092416,56.915871,57.040477,57.370578,57.693482,58.404361,59.668496,59.816276,59.900129,60.087554,60.594060,60.804047,60.892550,65.362630,65.651426,71.473945,71.648011,72.625789,74.493878,76.286777,78.741200,80.303402,87.754152,87.976873,88.043493,90.731831,93.152133,93.190378,106.649503,106.989960,107.122514,108.081264,109.457050,109.506734,110.923367,113.374363,118.281775,120.979371
NGRIP_04494,12.861102,14.704286,22.863196,23.020643,23.236648,23.368293,27.666797,28.087487,28.968379,29.290475,31.014247,31.246230,32.512847,33.018517,33.845269,34.310927,35.341343,36.035566,37.044175,38.661035,40.291292,40.476462,41.102655,41.674521,42.399502,43.468597,44.416964,47.005652,48.630048,49.538080,49.871285,54.991420,55.712287,55.798196,56.210424,56.596030,57.350476,58.867590,59.006565,59.128801,59.393098,59.927479,60.167066,60.301939,64.562310,64.820697,70.382195,70.681850,71.483882,73.721159,75.757816,78.086231,79.317963,85.605943,85.796055,85.867612,88.213311,90.460336,90.561546,103.018519,103.363687,103.548089,104.337528,105.413797,105.528500,106.641967,108.582502,112.633580,116.389947
NGRIP_04495,12.952588,14.775597,22.829135,22.924063,23.126151,23.191214,27.387965,27.673137,28.528325,28.837050,30.685386,30.934362,32.368745,32.950883,33.918182,34.401646,35.612500,36.456373,37.630302,39.439938,41.297217,41.528446,42.212352,42.858420,43.618401,44.778304,45.772205,48.406431,50.014985,50.825129,51.228144,55.793963,56.487326,56.603346,56.876751,57.282174,57.971125,59.361447,59.424462,59.543027,59.792379,60.238345,60.493938,60.589856,63.879197,64.028161,68.606967,68.826365,69.481583,71.229127,72.588966,75.013694,76.581906,82.933711,83.116291,83.226927,86.190141,88.955624,89.010169,103.100045,103.451331,103.612895,104.520990,105.769290,105.950678,107.250794,109.510811,114.442043,118.647387
NGRIP_04496,12.876227,14.699808,23.288243,23.400906,23.570037,23.713379,27.633790,27.866113,28.561354,28.861426,30.420338,30.620913,31.785691,32.231317,33.070235,33.421485,34.322322,35.112003,36.075464,37.800775,39.367551,39.676579,40.396094,41.158484,42.064606,43.306107,44.404790,47.066832,48.431681,49.418345,49.923962,55.020156,55.845739,55.916259,56.369685,56.787828,57.483754,59.126352,59.245681,59.360426,59.647562,60.198524,60.417940,60.583421,64.674211,64.889014,69.757918,69.957518,70.861580,72.514791,74.231575,76.226010,77.399199,82.970654,83.117967,83.227227,86.052168,88.858734,88.932679,102.186391,102.557610,102.678451,103.564162,104.666972,104.774852,105.914106,107.913884,112.582109,117.300327
NGRIP_04497,12.793625,14.570097,22.912319,23.051344,23.313287,23.412463,27.599111,27.762716,28.543189,28.825517,30.371582,30.651006,31.697417,32.181995,32.914780,33.305691,34.228615,34.921907,36.041367,37.516691,39.094191,39.307378,39.996388,40.652346,41.517382,42.540583,43.360848,46.066113,47.513787,48.508003,48.861361,53.002297,53.555172,53.688514,54.084800,54.512365,55.267242,57.002922,57.153656,57.218971,57.544280,58.098995,58.387976,58.488012,62.752444,62.953772,68.084010,68.247068,69.021392,71.005352,72.837414,74.959905,76.267829,84.276250,84.517687,84.593531,86.918521,89.135132,89.175743,102.687692,103.045928,103.150536,104.032556,105.243185,105.412344,106.634259,108.895096,113.931528,118.232954
NGRIP_04498,12.711060,14.427551,22.693991,22.861391,23.075780,23.200437,27.617973,27.782449,28.682242,28.923035,30.663951,30.961501,32.040041,32.575578,33.400166,33.795038,34.779058,35.497809,36.571159,38.268173,39.782057,40.244430,40.966488,41.680385,42.619660,43.869753,45.008961,47.726728,49.156740,50.275765,50.514171,55.909929,56.692676,56.764822,57.233438,57.622587,58.460812,60.029964,60.191354,60.299468,60.656899,61.193879,61.400369,61.562438,67.106092,67.460711,73.278919,73.560349,74.715543,76.431880,78.353245,80.965589,82.309787,88.271063,88.391623,88.461459,90.672659,92.933140,92.991560,106.880337,107.099155,107.224411,108.205819,110.117585,110.347620,112.369098,115.475841,120.345016,124.812634
NGRIP_04499,12.869643,14.670571,22.894086,22.960054,23.216911,23.306876,27.646122,27.877668,28.756925,29.098825,30.855431,31.102438,32.213491,32.746836,33.564483,33.964584,34.883321,35.706002,36.957912,38.603022,40.424821,40.626888,41.308714,41.832144,42.611624,43.639661,44.540880,47.080282,48.607373,49.552620,49.879795,54.691837,55.400592,55.514904,55.950389,56.397420,57.212674,59.052404,59.169779,59.354903,59.726119,60.262431,60.476787,60.687168,65.740655,66.090774,71.466613,71.801513,72.736605,74.687257,76.565333,79.076522,80.533832,88.509954,88.733746,88.849207,91.755339,94.271447,94.328887,107.373772,107.671213,107.771317,108.586359,109.687246,109.803855,110.880478,113.119950,118.552677,122.749843
